date,portfolio_value,total_exposure,cash,num_positions,returns,cumulative_returns
2019-12-31,-13509.661224485317,28152648.538351055,-28166158.19957554,4,-1.1072637150970186,-1.0135096612244854
2020-01-01,-64345.536530015175,27775820.583105087,-27840166.1196351,3,3.762927468039938,-1.0643455365300152
2020-01-02,-57071.11746072507,27783095.002174377,-27840166.1196351,3,-0.11305242696821427,-1.057071117460725
2020-01-03,-98085.9377980206,27739610.761404037,-27837696.699202057,3,0.7186615956051836,-1.0980859377980206
2020-01-06,-242509.60141419747,27594713.240861896,-27837222.842276093,3,1.472419664412806,-1.2425096014141974
2020-01-07,-133477.62614487985,27705546.945333485,-27839024.571478363,3,-0.4495985916990356,-1.1334776261448798
2020-01-08,-228916.07671975472,27607945.68061829,-27836861.757338043,3,0.715014593316813,-1.2289160767197547
2020-01-09,26706.96586371085,27861492.33579636,-27834785.369932648,3,-1.116667060900254,-0.9732930341362891
2020-01-10,146410.8249545088,27981091.231107708,-27834680.4061532,3,4.482121245133665,-0.8535891750454911
2020-01-13,161093.9225554493,27996052.20556259,-27834958.28300714,3,0.10028696720684871,-0.8389060774445507
2020-01-14,266871.0371851947,28102782.517671585,-27835911.48048639,3,0.6566176610004417,-0.7331289628148052
2020-01-15,232739.2718195977,28068409.055471424,-27835669.783651825,3,-0.12789610189850376,-0.7672607281804023
2020-01-16,238725.8729338672,28075550.91381073,-27836825.04087686,3,0.025722350454502996,-0.7612741270661327
2020-01-17,312111.46920919325,28148215.23427963,-27836103.765070435,3,0.30740529031662867,-0.6878885307908067
2020-01-20,315100.433528426,28148954.898118973,-27833854.464590546,3,0.00957659238478481,-0.684899566471574
2020-01-21,312836.02327108645,28146807.432174683,-27833971.408903595,3,-0.0071863127320491715,-0.6871639767289135
2020-01-22,247571.6194510486,28080977.141857147,-27833405.522406098,3,-0.20862176656517373,-0.7524283805489513
2020-01-23,203938.39687109255,28037885.189056396,-27833946.792185303,3,-0.1762448485682887,-0.7960616031289074
2020-01-24,160637.3635441091,28320553.89881134,-28159916.53526723,4,-0.21232408409267634,-0.8393626364558909
2020-01-27,-23863.74796330661,28131654.977798462,-28155518.725761767,4,-1.1485566460803742,-1.0238637479633066
2020-01-28,6535.187116271529,28161689.19205666,-28155154.004940387,4,-1.273854179415579,-0.9934648128837285
2020-01-29,59763.05877268221,28213279.128074642,-28153516.06930196,4,8.144812185083751,-0.9402369412273178
2020-01-30,24543.240419036367,28177646.785974506,-28153103.54555547,4,-0.5893242259839766,-0.9754567595809637
2020-01-31,-4580.810913437388,28152485.549449924,-28157066.36036336,4,-1.186642465918412,-1.0045808109134373
2020-02-03,-133935.58586537576,28030796.706676483,-28164732.292541858,4,28.238400884980436,-1.1339355858653757
2020-02-04,-67320.00435292104,28086860.001087192,-28154180.005440112,4,-0.4973702924584421,-1.067320004352921
2020-02-05,140650.07840693265,28295809.507369995,-28155159.42896306,4,-3.089276133578114,-0.8593499215930673
2020-02-06,231716.8959766653,932093.7991142273,-700376.903137562,3,0.6474707913511122,-0.7682831040233347
2020-02-07,231115.698304775,28421931.356191635,-28190815.65788686,4,-0.002594535324479952,-0.768884301695225
2020-02-10,150071.74293101102,928762.1974945068,-778690.4545634958,3,-0.3506640006205479,-0.849928257068989
2020-02-11,147742.6499038961,28370216.816663746,-28222474.16675985,4,-0.0155198639105939,-0.8522573500961039
2020-02-12,165221.3543564072,28389909.893274307,-28224688.5389179,4,0.11830506941550523,-0.8347786456435928
2020-02-13,166174.90946352395,28388740.50974846,-28222565.600284934,4,0.0057713793161373594,-0.833825090536476
2020-02-14,142888.09000551607,28368418.604135513,-28225530.514129996,4,-0.14013438932018452,-0.857111909994484
2020-02-17,150622.4185138932,28376247.823238373,-28225625.40472448,4,0.054128573683632775,-0.8493775814861068
2020-02-18,161258.42033922218,28384602.576494213,-28223344.15615499,4,0.07061367046332423,-0.8387415796607778
2020-02-19,185261.86644136818,28406032.532453537,-28220770.666012168,4,0.14885080761458847,-0.8147381335586318
2020-02-20,508661.171784996,28726468.414068222,-28217807.242283225,4,1.7456334190931702,-0.49133882821500396
2020-02-21,697323.7305790177,28911777.49633789,-28214453.765758872,4,0.3709002559247174,-0.30267626942098236
2020-02-24,594865.9986168101,28815393.65649223,-28220527.65787542,4,-0.14692993722891456,-0.4051340013831899
2020-02-25,418379.78679239657,926579.4157981873,-508199.6290057907,3,-0.29668229859292927,-0.5816202132076034
2020-02-26,415434.42327082064,929114.7589683533,-513680.33569753263,3,-0.007039927870696627,-0.5845655767291793
2020-02-27,419402.09585726156,928452.1043300629,-509050.0084728013,3,0.009550659175526333,-0.5805979041427385
2020-02-28,418090.40624201193,931808.7697029114,-513718.36346089945,3,-0.003127522795441706,-0.5819095937579881
2020-03-02,419240.6764000644,931636.5122795105,-512395.8358794461,3,0.0027512474356721217,-0.5807593235999357
2020-03-03,419941.810888051,652306.318283081,-232364.50739503006,2,0.001672391367190551,-0.580058189111949
2020-03-04,417287.1094167223,654961.0197544098,-237673.91033768747,2,-0.006321593617255594,-0.5827128905832777
2020-03-05,415758.5483014575,656489.5808696747,-240731.0325682172,2,-0.0036630921031839403,-0.5842414516985426
2020-03-06,413636.0269010057,658612.1022701263,-244976.07536912063,2,-0.005105178015276213,-0.5863639730989942
2020-03-09,404176.7485260954,327482.31291770935,76694.43560838606,1,-0.022868603699198964,-0.5958232514739046
2020-03-10,404776.2222409239,326882.83920288086,77893.38303804304,1,0.0014831969355351138,-0.5952237777590761
2020-03-11,408916.0032391539,322743.0582046509,86172.945034503,1,0.010227332463629724,-0.5910839967608461
2020-03-12,411203.748714923,320455.3127288818,90748.43598604121,1,0.005594658701657984,-0.5887962512850771
2020-03-13,417371.7426240435,0.0,417371.7426240435,0,0.01499984844106228,-0.5826282573759565
2020-03-16,417371.7426240435,0.0,417371.7426240435,0,0.0,-0.5826282573759565
2020-03-17,417371.7426240435,0.0,417371.7426240435,0,0.0,-0.5826282573759565
2020-03-18,417371.7426240435,0.0,417371.7426240435,0,0.0,-0.5826282573759565
2020-03-19,417371.7426240435,0.0,417371.7426240435,0,0.0,-0.5826282573759565
2020-03-20,417371.7426240435,0.0,417371.7426240435,0,0.0,-0.5826282573759565
2020-03-23,417371.7426240435,0.0,417371.7426240435,0,0.0,-0.5826282573759565
2020-03-24,417371.7426240435,0.0,417371.7426240435,0,0.0,-0.5826282573759565
2020-03-25,417371.7426240435,0.0,417371.7426240435,0,0.0,-0.5826282573759565
2020-03-26,417371.7426240435,0.0,417371.7426240435,0,0.0,-0.5826282573759565
2020-03-27,417371.7426240435,0.0,417371.7426240435,0,0.0,-0.5826282573759565
2020-03-30,417371.7426240435,0.0,417371.7426240435,0,0.0,-0.5826282573759565
2020-03-31,417371.7426240435,0.0,417371.7426240435,0,0.0,-0.5826282573759565
2020-04-01,417371.7426240435,0.0,417371.7426240435,0,0.0,-0.5826282573759565
2020-04-02,417371.7426240435,0.0,417371.7426240435,0,0.0,-0.5826282573759565
2020-04-03,417371.7426240435,0.0,417371.7426240435,0,0.0,-0.5826282573759565
2020-04-06,417371.7426240435,0.0,417371.7426240435,0,0.0,-0.5826282573759565
2020-04-07,417371.7426240435,0.0,417371.7426240435,0,0.0,-0.5826282573759565
2020-04-08,417371.7426240435,0.0,417371.7426240435,0,0.0,-0.5826282573759565
2020-04-09,417371.7426240435,0.0,417371.7426240435,0,0.0,-0.5826282573759565
2020-04-10,417371.7426240435,0.0,417371.7426240435,0,0.0,-0.5826282573759565
2020-04-13,417371.7426240435,0.0,417371.7426240435,0,0.0,-0.5826282573759565
2020-04-14,417371.7426240435,0.0,417371.7426240435,0,0.0,-0.5826282573759565
2020-04-15,417371.7426240435,0.0,417371.7426240435,0,0.0,-0.5826282573759565
2020-04-16,417371.7426240435,0.0,417371.7426240435,0,0.0,-0.5826282573759565
2020-04-17,417371.7426240435,0.0,417371.7426240435,0,0.0,-0.5826282573759565
2020-04-20,417371.7426240435,0.0,417371.7426240435,0,0.0,-0.5826282573759565
2020-04-21,417371.7426240435,0.0,417371.7426240435,0,0.0,-0.5826282573759565
2020-04-22,417371.7426240435,0.0,417371.7426240435,0,0.0,-0.5826282573759565
2020-04-23,417371.7426240435,0.0,417371.7426240435,0,0.0,-0.5826282573759565
2020-04-24,417371.7426240435,0.0,417371.7426240435,0,0.0,-0.5826282573759565
2020-04-27,417371.7426240435,0.0,417371.7426240435,0,0.0,-0.5826282573759565
2020-04-28,417371.7426240435,0.0,417371.7426240435,0,0.0,-0.5826282573759565
2020-04-29,417371.7426240435,0.0,417371.7426240435,0,0.0,-0.5826282573759565
2020-04-30,417371.7426240435,0.0,417371.7426240435,0,0.0,-0.5826282573759565
2020-05-01,414689.61753249075,26821250.915527344,-26406561.297994852,1,-0.0064262258740613865,-0.5853103824675092
2020-05-04,551440.7924592486,26684499.740600586,-26133058.948141336,1,0.32976753973360196,-0.4485592075407514
2020-05-05,561690.8840119829,26674249.64904785,-26112558.765035868,1,0.01858783697706201,-0.43830911598801703
2020-05-06,622939.6633088579,26613000.869750977,-25990061.206442118,1,0.10904357012062227,-0.37706033669114203
2020-05-07,688190.0600373736,26547750.47302246,-25859560.412985086,1,0.10474593379064379,-0.3118099399626264
2020-05-08,646190.2431428458,26589750.28991699,-25943560.04677414,1,-0.06102938611500275,-0.3538097568571542
2020-05-11,506159.80993509194,27040185.272693634,-26534025.46275854,2,-0.21670155916730383,-0.4938401900649081
2020-05-12,342310.87337732216,27199837.923049927,-26857527.049672604,2,-0.32370989031859554,-0.6576891266226779
2020-05-13,447346.327412131,27090872.67518043,-26643526.3477683,2,0.3068422951292886,-0.552653672587869
2020-05-14,498262.99916505715,27039288.43140602,-26541025.432240963,2,0.11381935791778086,-0.5017370008349429
2020-05-15,390072.2540497805,27147097.28956222,-26757025.03551244,2,-0.21713582043333068,-0.6099277459502195
2020-05-18,425590.8180415585,27374677.56867409,-26949086.750632532,3,0.09105637128255006,-0.5744091819584415
2020-05-19,382826.5528917303,27150249.95803833,-26767423.4051466,2,-0.10048211412693664,-0.6171734471082697
2020-05-20,276947.07659482496,27532092.422246937,-27255145.34565211,3,-0.2765729688735823,-0.723052923405175
2020-05-21,329811.767649646,27203673.51174355,-26873861.744093902,2,0.19088373022316585,-0.6701882323503541
2020-05-22,319449.53603446385,27487157.88125992,-27167708.345225453,3,-0.031418623080149644,-0.6805504639655362
2020-05-25,293641.38049781224,27511096.596717834,-27217455.21622002,3,-0.08078946007255206,-0.7063586195021878
2020-05-26,306145.3918904057,27499358.32619667,-27193212.934306264,3,0.04258259299624356,-0.6938546081095943
2020-05-27,356489.5843446245,27181124.806404114,-26824635.22205949,2,0.16444537068923482,-0.6435104156553755
2020-05-28,277957.3308169832,27531541.07928276,-27253583.748465776,3,-0.22029326234598445,-0.7220426691830168
2020-05-29,316533.0859690894,27840114.384889603,-27523581.298920512,4,0.1387830104668326,-0.6834669140309106
2020-06-01,299859.61046516453,27858113.05046082,-27558253.439995654,4,-0.05267530076003846,-0.7001403895348355
2020-06-02,348004.71443533804,27477323.88973236,-27129319.175297022,3,0.16055881582547005,-0.651995285564662
2020-06-03,33527.56876349356,27796522.080898285,-27762994.51213479,3,-0.9036577167700317,-0.9664724312365064
2020-06-04,-15294.20834183786,27845027.416944504,-27860321.62528634,3,-1.4561681298672313,-1.015294208341838
2020-06-05,-54777.713719011226,28223713.81521225,-28278491.52893126,4,2.5815985041321037,-1.0547777137190113
2020-06-08,-169744.643253089,27726643.74113083,-27896388.384383917,2,2.098790214644851,-1.169744643253089
2020-06-09,136712.47725188988,27754831.224679943,-27618118.747428052,3,-1.8054008340519578,-0.8632875227481102
2020-06-10,287729.8475056877,27267032.41467476,-26979302.56716907,2,1.1046348752466204,-0.7122701524943122
2020-06-11,491650.27571022057,27682863.801717762,-27191213.52600754,4,0.7087218443700107,-0.5083497242897794
2020-06-12,529443.7051147212,27015176.206827164,-26485732.50171244,2,0.07687055468423276,-0.47055629488527884
2020-06-15,400737.84593045607,27140468.150377274,-26739730.304446816,2,-0.24309640088435247,-0.599262154069544
2020-06-16,365712.7857536031,27181943.02916527,-26816230.243411668,2,-0.08740142847134835,-0.6342872142463969
2020-06-17,377894.96186673536,27167128.59272957,-26789233.630862832,2,0.033310774431988044,-0.6221050381332647
2020-06-18,506024.8928517128,27657784.879207607,-27151759.986355893,4,0.3390622895633164,-0.4939751071482872
2020-06-19,475232.40478634735,27401980.131864548,-26926747.7270782,3,-0.06085172587426246,-0.5247675952136526
2020-06-22,516398.26329350367,27356878.28063965,-26840480.017346144,3,0.0866225831667844,-0.4836017367064963
2020-06-23,505083.49250257266,27063294.976949688,-26558211.484447114,2,-0.021910938891946063,-0.4949165074974273
2020-06-24,621823.6596435334,26946554.809808727,-26324731.150165193,2,0.23113043461891825,-0.37817634035646663
2020-06-25,466283.78938138386,27102094.680070877,-26635810.890689492,2,-0.25013501472638455,-0.5337162106186162
2020-06-26,438753.77486646076,27129624.6945858,-26690870.91971934,2,-0.05904132878272905,-0.5612462251335393
2020-06-29,421920.3801006069,27146458.089351654,-26724537.709251046,2,-0.03836638162481287,-0.5780796198993932
2020-06-30,329405.50250410935,27827858.418226242,-27498452.91572213,4,-0.21927093821454502,-0.6705944974958906
2020-07-01,233963.65446448216,27927235.24570465,-27693271.591240168,4,-0.28973968957436147,-0.7660363455355178
2020-07-02,390796.23026251694,27774178.445339203,-27383382.215076685,4,0.6703288002446697,-0.609203769737483
2020-07-03,358956.29329085245,27806099.206209183,-27447142.91291833,4,-0.08147452433273483,-0.6410437067091476
2020-07-06,338965.1040494431,27826546.0729599,-27487580.968910456,4,-0.05569254423187131,-0.661034895950557
2020-07-07,393077.8960645223,27773430.94348907,-27380353.047424547,4,0.15964118833656138,-0.6069221039354777
2020-07-08,338823.960250615,27830051.481723785,-27491227.52147317,4,-0.13802336981319785,-0.661176039749385
2020-07-09,414915.24977087864,27757496.178150177,-27342580.928379297,4,0.2245747008682084,-0.5850847502291214
2020-07-10,426163.8085305681,27745826.27415657,-27319662.465626,4,0.027110497302524017,-0.5738361914694319
2020-07-13,507221.02922797104,27665889.620780945,-27158668.591552973,4,0.19020202812831966,-0.4927789707720289
2020-07-14,412632.09385275736,27756692.051887512,-27344059.958034754,4,-0.18648464855486224,-0.5873679061472427
2020-07-15,419464.2166554882,27750735.521316532,-27331271.304661043,4,0.016557419804502205,-0.5805357833445118
2020-07-16,504158.09554457915,27667127.341032024,-27162969.245487444,4,0.20190966362847407,-0.49584190445542087
2020-07-17,412197.4865853811,27757512.897253033,-27345315.41066765,4,-0.18240430883067438,-0.587802513414619
2020-07-20,458071.9332158555,27712222.635746002,-27254150.702530146,4,0.11129239775452193,-0.5419280667841445
2020-07-21,434689.62711692107,27740133.404731747,-27305443.777614824,4,-0.05104505297842832,-0.565310372883079
2020-07-22,527458.1472337237,27650814.443826675,-27123356.29659295,4,0.2134132363178063,-0.47254185276627636
2020-07-23,441584.9904477622,27736647.06945419,-27295062.079006426,4,-0.1628056315677876,-0.5584150095522378
2020-07-24,525507.4958264818,27652765.095233917,-27127257.599407434,4,0.19004836485412047,-0.4744925041735182
2020-07-27,736649.7377812818,27444880.902767185,-26708231.164985903,4,0.40178730775805604,-0.26335026221871816
2020-07-28,921024.3980348101,27265198.6181736,-26344174.22013879,4,0.2502880959529654,-0.07897560196518993
2020-07-29,960618.3330476275,27227303.89237404,-26266685.55932641,4,0.04298901863761584,-0.03938166695237255
2020-07-30,980175.8090913286,27210682.600736618,-26230506.79164529,4,0.020359257543684173,-0.01982419090867138
2020-07-31,1066805.5872380724,27130822.30091095,-26064016.713672876,4,0.0883818773563223,0.0668055872380724
2020-08-03,773290.6500756731,27423529.475927353,-26650238.82585168,4,-0.2751344206232559,-0.2267093499243269
2020-08-04,732270.942157506,27463401.1387825,-26731130.196624994,4,-0.053045653551032856,-0.267729057842494
2020-08-05,837607.012218236,27358433.00819397,-26520825.995975733,4,0.1438484910385438,-0.16239298778176403
2020-08-06,853214.637464284,27344860.941171646,-26491646.30370736,4,0.018633589521551697,-0.14678536253571606
2020-08-07,845063.2850587359,27353572.815656662,-26508509.530597925,4,-0.00955369498790315,-0.15493671494126415
2020-08-10,776304.3801248064,27418044.65651512,-26641740.276390314,4,-0.0813653913850374,-0.2236956198751936
2020-08-11,743371.5621888627,27452223.509550095,-26708851.94736123,4,-0.042422558443698466,-0.2566284378111373
2020-08-12,611576.960510018,27582695.42455673,-26971118.46404671,4,-0.17729303672953878,-0.3884230394899819
2020-08-13,536501.065915822,27657635.122537613,-27121134.05662179,4,-0.12275788566591395,-0.46349893408417797
2020-08-14,496094.57058310416,27699167.19198227,-27203072.621399164,4,-0.07531484632512875,-0.5039054294168959
2020-08-17,603286.3120496229,27593799.1142273,-26990512.802177675,4,0.2160711844528489,-0.3967136879503771
2020-08-18,743224.487727876,27453904.747962955,-26710680.26023508,4,0.23195980562334162,-0.2567755122721239
2020-08-19,939581.231302022,27264853.38807106,-26325272.156769037,4,0.26419574007098645,-0.06041876869797802
2020-08-20,723332.6145827761,27177825.59990883,-26454492.98532605,3,-0.23015425331514983,-0.2766673854172239
2020-08-21,830566.5859401217,27076068.818569183,-26245502.23262906,3,0.14824987729773387,-0.16943341405987833
2020-08-24,774224.66961741,27126100.867986683,-26351876.198369272,3,-0.0678355200852897,-0.2257753303825899
2020-08-25,743713.70760798,27155473.619699482,-26411759.9120915,3,-0.039408408446229615,-0.25628629239201994
2020-08-26,644098.1039226045,27259129.285812378,-26615031.181889772,3,-0.13394348210384754,-0.35590189607739553
2020-08-27,783663.0055129483,27122946.172952656,-26339283.167439707,3,0.21668267728220814,-0.21633699448705168
2020-08-28,588317.3951327791,27317279.69646454,-26728962.30133176,3,-0.24927246661631708,-0.41168260486722086
2020-08-31,868771.9115436068,27044670.522212982,-26175898.610669374,3,0.47670614319933713,-0.13122808845639322
2020-09-01,752856.6726863374,27160987.377166748,-26408130.70448041,3,-0.1334242478573171,-0.24714332731366262
2020-09-02,780278.2365500953,27135311.87176704,-26355033.635216944,3,0.036423352357245475,-0.2197217634499048
2020-09-03,701285.9889686062,27211897.879838947,-26510611.89087034,3,-0.10123600003345423,-0.2987140110313937
2020-09-04,727182.2997748876,27181548.32720756,-26454366.027432673,3,0.03692689033238428,-0.2728177002251124
2020-09-07,672119.8567569245,27235785.126686096,-26563665.26992917,3,-0.07572027404271064,-0.32788014324307546
2020-09-08,670999.2096126069,27528243.869543076,-26857244.659930468,4,-0.0016673322965414794,-0.32900079038739305
2020-09-09,748109.8279654969,27441446.363925934,-26693336.535960436,4,0.11491908969223497,-0.25189017203450303
2020-09-10,684388.4393870785,27506701.797246937,-26822313.357859857,4,-0.0851765157954284,-0.3156115606129215
2020-09-11,700242.6788508883,27481303.960084915,-26781061.281234026,4,0.023165557089199762,-0.2997573211491117
2020-09-14,699448.4171569338,27482011.318206787,-26782562.901049852,4,-0.001134266330721001,-0.30055158284306616
2020-09-15,807457.0700824251,27376158.386468887,-26568701.31638646,4,0.15441975458964774,-0.19254292991757482
2020-09-16,892071.6747939577,27293298.78091812,-26401227.106124163,4,0.10479145931918721,-0.10792832520604223
2020-09-17,974976.5750020733,26890122.86067009,-25915146.285668015,3,0.09293524562055411,-0.025023424997926647
2020-09-18,1065639.9186700573,26799459.517002106,-25733819.598332047,3,0.09299027893853884,0.06563991867005736
2020-09-21,1104748.1092452994,27083638.042211533,-25978889.932966232,4,0.03669925449494227,0.10474810924529931
2020-09-22,1063028.211778405,26799200.62422752,-25736172.412449114,3,-0.03776417186664849,0.0630282117784049
2020-09-23,978595.4906404044,26883633.34536552,-25905037.854725115,3,-0.07942660430126103,-0.02140450935959559
2020-09-24,910177.4944722608,26952051.341533665,-26041873.847061403,3,-0.0699144813383209,-0.08982250552773918
2020-09-25,877863.3727490858,26984365.46325684,-26106502.090507753,3,-0.03550309903225135,-0.12213662725091423
2020-09-28,843375.7378518572,27018853.098154068,-26175477.36030221,3,-0.039285879748266916,-0.15662426214814285
2020-09-29,878088.350480794,26984140.48552513,-26106052.135044336,3,0.04115913118078596,-0.12191164951920608
2020-09-30,818050.0424802259,27365810.006856922,-26547759.964376695,4,-0.06837388056417593,-0.18194995751977405
2020-10-01,874938.7122094622,27311472.594738007,-26436533.882528543,4,0.06954179668123595,-0.12506128779053782
2020-10-02,851216.4510190478,27333630.114793777,-26482413.66377473,4,-0.02711305473100989,-0.14878354898095225
2020-10-05,861023.9184796765,27326063.901185993,-26465039.982706316,4,0.011521708078935156,-0.13897608152032348
2020-10-06,812361.285775899,27377801.060676575,-26565439.774900675,4,-0.056517167130155754,-0.18763871422410106
2020-10-07,826141.9094502917,27358555.287122726,-26532413.377672434,4,0.01696366372411573,-0.17385809054970836
2020-10-08,746591.3451611986,27439819.96178627,-26693228.61662507,4,-0.09629164599823459,-0.2534086548388014
2020-10-09,735567.7939355364,27451988.577842712,-26716420.783907175,4,-0.014765174143938298,-0.2644322060644636
2020-10-12,834653.7209451224,27357464.25390243,-26522810.532957308,4,0.13470672292412744,-0.16534627905487753
2020-10-13,909211.7405831768,27284608.90054703,-26375397.159963854,4,0.08932808632737954,-0.09078825941682311
2020-10-14,874315.0688111772,27312981.843948364,-26438666.775137186,4,-0.03838123752077449,-0.12568493118882285
2020-10-15,958777.8306901444,27232373.595237732,-26273595.764547586,4,0.09660449063724008,-0.04122216930985556
2020-10-16,899778.7989079943,27285857.528448105,-26386078.72954011,4,-0.061535665399857664,-0.10022120109200572
2020-10-19,884606.4365804186,27302314.192056656,-26417707.755476236,4,-0.016862324769142623,-0.1153935634195814
2020-10-20,872785.7924401751,27315181.07652664,-26442395.284086466,4,-0.013362602453965922,-0.12721420755982493
2020-10-21,871376.4108121386,27316858.798265457,-26445482.387453318,4,-0.0016148081697069383,-0.12862358918786143
2020-10-22,1074653.0748307696,27122479.021549225,-26047825.946718454,4,0.23328226641936922,0.07465307483076966
2020-10-23,1013442.0252740374,27180993.795394897,-26167551.77012086,4,-0.05695889305148205,0.013442025274037483
2020-10-26,1071258.1134736529,27122008.204460144,-26050750.09098649,4,0.057049230994720146,0.07125811347365296
2020-10-27,1032538.2507741441,27158782.51194954,-26126244.261175394,4,-0.03614428886233223,0.03253825077414407
2020-10-28,1105682.4482381297,27086443.990468983,-25980761.542230852,4,0.070839213374561,0.10568244823812978
2020-10-29,1160050.3779351737,27029976.963996883,-25869926.58606171,4,0.04917137807846861,0.16005037793517363
2020-10-30,1100481.3469350291,27086648.255586628,-25986166.908651598,4,-0.051350382822316853,0.10048134693502919
2020-11-02,1093450.9194791343,27093419.581651684,-25999968.66217255,4,-0.006388502154512143,0.0934509194791342
2020-11-03,1060798.7798154345,27125929.683446884,-26065130.90363145,4,-0.02986155032843507,0.06079877981543458
2020-11-04,1110466.9726788988,27086148.232221603,-25975681.259542704,4,0.046821502634180945,0.11046697267889893
2020-11-05,1133725.4799306383,27055148.035287857,-25921422.555357218,4,0.02094479874140731,0.13372547993063844
2020-11-06,1345778.033822774,26851725.041866302,-25505947.008043528,4,0.18704047641683874,0.34577803382277406
2020-11-09,1433916.2863194933,26765647.679567337,-25331731.393247843,4,0.06549241426266761,0.4339162863194934
2020-11-10,964664.4450128069,27234352.707862854,-26269688.262850046,4,-0.32725190848563357,-0.035335554987193096
2020-11-11,935826.5257775738,27267783.999443058,-26331957.473665483,4,-0.029894249118770255,-0.06417347422242614
2020-11-12,896425.3521859637,27305317.401885986,-26408892.04970002,4,-0.042103074134249296,-0.10357464781403636
2020-11-13,972557.538753747,26895983.904600143,-25923426.365846395,3,0.08492864060809135,-0.027442461246252936
2020-11-16,1075319.4630205622,26793221.98033333,-25717902.517312765,3,0.10566153689836821,0.07531946302056225
2020-11-17,1109922.7905333033,26758618.652820587,-25648695.862287283,3,0.0321795789090813,0.10992279053330334
2020-11-18,1199041.7703300705,27000943.60113144,-25801901.830801368,4,0.08029295420985694,0.19904177033007042
2020-11-19,1271647.1120029713,26928206.413984295,-25656559.301981322,4,0.060552804305486596,0.2716471120029713
2020-11-20,1288208.6499839975,26911284.80434418,-25623076.154360183,4,0.013023690161132917,0.28820864998399753
2020-11-23,1291692.0944362867,26910595.446825027,-25618903.35238874,4,0.002704099566737561,0.29169209443628663
2020-11-24,1116079.287162422,27087405.294179916,-25971326.007017493,4,-0.13595562598105448,0.11607928716242188
2020-11-25,1120439.962974193,27084754.616022106,-25964314.65304791,4,0.003907138016025602,0.12043996297419302
2020-11-26,1148616.9561058271,27057686.626911163,-25909069.670805335,4,0.025148150782518197,0.14861695610582704
2020-11-27,1186985.1812034834,27017772.19772339,-25830787.016519904,4,0.03340384702985455,0.18698518120348329
2020-11-30,1225977.317920326,26977649.480104446,-25751672.16218412,4,0.03284972494543581,0.22597731792032594
2020-12-01,1172448.5322147596,27031427.174806595,-25858978.642591834,4,-0.04366213381204265,0.17244853221475953
2020-12-02,1170163.1709247816,27037999.95779991,-25867836.78687513,4,-0.0019492209911005087,0.1701631709247815
2020-12-03,1131005.3630977822,27074564.42713738,-25943559.064039595,4,-0.03346354491404213,0.13100536309778232
2020-12-04,1292399.6015697704,26917379.945516586,-25624980.343946815,4,0.14269979943325395,0.2923996015697703
2020-12-07,1200443.1351333843,27007458.865642548,-25807015.730509162,4,-0.0711517291747028,0.2004431351333842
2020-12-08,1248586.9392067215,26956313.073635098,-25707726.134428374,4,0.04010502677245764,0.24858693920672148
2020-12-09,1214241.9978290747,26991068.691015247,-25776826.69318617,4,-0.027507048407432122,0.21424199782907483
2020-12-10,1180627.064338325,27024755.090475082,-25844128.026136756,4,-0.02768388307343128,0.18062706433832498
2020-12-11,1202085.5113178513,27000228.613615032,-25798143.10229718,4,0.018175465926280943,0.20208551131785124
2020-12-14,1263136.3435894237,26939806.84876442,-25676670.505174994,4,0.05078742876173781,0.2631363435894236
2020-12-15,1245071.9042926978,26958501.547575,-25713429.6432823,4,-0.01430125844166008,0.24507190429269787
2020-12-16,1343294.8752552257,26865960.091352463,-25522665.216097236,4,0.07888939636649073,0.3432948752552256
2020-12-17,1382190.1842266307,26829987.49613762,-25447797.311910987,4,0.028955153248846344,0.38219018422663065
2020-12-18,1468693.6005264507,26746846.556663513,-25278152.95613706,4,0.06258430806916837,0.4686936005264506
2020-12-21,1382161.6336017833,26824967.175722122,-25442805.542120337,4,-0.058917644152361115,0.38216163360178323
2020-12-22,1411017.8812652812,26798490.166664124,-25387472.28539884,4,0.020877621663033086,0.41101788126528116
2020-12-23,1361519.233813884,26845483.86931419,-25483964.635500304,4,-0.03508009934431944,0.36151923381388396
2020-12-24,1360740.6183391795,26851555.61566353,-25490814.997324347,4,-0.0005718725489638476,0.3607406183391795
2020-12-25,1336758.480897548,26877873.18229675,-25541114.7013992,4,-0.017624326869071116,0.3367584808975479
2020-12-28,1366974.2807060466,26848676.38349533,-25481702.102789283,4,0.022603783884887596,0.36697428070604654
2020-12-29,1324844.7939068065,26885487.347841263,-25560642.553934455,4,-0.03081951679257644,0.32484479390680643
2020-12-30,1357903.0200153575,26854123.383760452,-25496220.363745093,4,0.024952527466305163,0.35790302001535745
2020-12-31,1471282.3494583354,26747282.028198242,-25275999.678739905,4,0.08349589607783292,0.47128234945833536
2021-01-01,1459102.7065426132,26761578.88770103,-25302476.181158416,4,-0.0082782498683589,0.4591027065426132
2021-01-04,1445034.7823083387,26458121.955394745,-25013087.173086405,3,-0.009641490054945412,0.4450347823083387
2021-01-05,1470696.8468606458,26426829.874515533,-24956133.027654886,3,0.017758786754817013,0.47069684686064583
2021-01-06,1582678.4473836408,26317745.953798294,-24735067.506414652,3,0.07614186483232843,0.5826784473836408
2021-01-07,1495050.6192624518,26405160.158872608,-24910109.539610155,3,-0.05536679182435855,0.49505061926245175
