Date,EURUSD_signal,EURUSD_score,EURUSD_rate_diff,GBPUSD_signal,GBPUSD_score,GBPUSD_rate_diff,USDCAD_signal,USDCAD_score,USDCAD_rate_diff,USDJPY_signal,USDJPY_score,USDJPY_rate_diff
2022-05-26,0,-0.006536756475104948,-1.27,0,-0.0009362791873424106,-0.37,0,-0.009849273140271269,-0.98,0,0.0,0.47000000000000003
2022-05-27,0,-0.007858815918945892,-1.27,0,-0.0008761232370326289,-0.37,0,-0.009010105557485281,-0.98,0,0.0004826255093364185,0.47000000000000003
2022-05-30,0,-0.007795626754403899,-1.27,0,-0.0008120292717510376,-0.37,0,-0.007776883716496987,-0.98,0,0.0006063549599387673,0.47000000000000003
2022-05-31,0,-0.0074762220558183936,-1.27,0,-0.000840192521744396,-0.37,0,-0.005955475374767076,-0.98,0,0.0005985586161834864,0.47000000000000003
2022-06-01,0,-0.009028707617510678,-1.71,0,-0.0017587737347050606,-0.8099999999999999,0,-0.0032395084968410296,-0.54,0,0.008763862990154312,0.9099999999999999
2022-06-02,0,-0.00713455586104229,-1.71,0,-0.000593935189590719,-0.8099999999999999,0,-0.0062493694438676955,-0.54,0,0.009152499377691964,0.9099999999999999
2022-06-03,0,-0.0005531039420139271,-1.71,0,-0.0,-0.8099999999999999,-1,-0.006105177940670424,-0.54,0,0.008961356317783364,0.9099999999999999
2022-06-06,0,-0.000519747876071582,-1.71,0,-0.003950921294161667,-0.8099999999999999,-1,-0.009696736658226903,-0.54,0,0.008069421038044991,0.9099999999999999
2022-06-07,0,-0.005642343097778452,-1.71,0,-0.004739971419640449,-0.8099999999999999,-1,-0.009562386013159499,-0.54,0,0.00673659488991205,0.9099999999999999
2022-06-08,0,-0.009133878256187885,-1.71,0,-0.007888657586015927,-0.8099999999999999,-1,-0.010384217800325985,-0.54,0,0.007211332372281516,0.9099999999999999
2022-06-09,0,-0.015165889817455314,-1.71,0,-0.007862680887278753,-0.8099999999999999,-1,-0.010440493240828422,-0.54,0,0.005647379150193295,0.9099999999999999
2022-06-10,0,-0.009971513465444828,-1.71,0,-0.008504626050840462,-0.8099999999999999,0,-0.005557591909036174,-0.54,0,0.017140355210306882,0.9099999999999999
2022-06-13,0,-0.0,-1.71,0,-0.0028129873063648977,-0.8099999999999999,0,-0.004443800937071304,-0.54,0,0.018910356920157856,0.9099999999999999
2022-06-14,0,-0.0,-1.71,0,-0.0011321537618346638,-0.8099999999999999,0,-0.002969573949267903,-0.54,0,0.017691542474936053,0.9099999999999999
2022-06-15,0,-0.0,-1.71,0,-0.0,-0.8099999999999999,0,-0.0028479822318629136,-0.54,0,0.016090931621965388,0.9099999999999999
2022-06-16,0,-0.005720801127540084,-1.71,0,-0.0,-0.8099999999999999,0,-0.0036359941064610184,-0.54,0,0.0148938256900482,0.9099999999999999
2022-06-17,0,-0.004159131272597558,-1.71,0,-0.003066949498975418,-0.8099999999999999,0,-0.004097723077180182,-0.54,0,0.00993424440195129,0.9099999999999999
2022-06-20,0,-0.002285595182978353,-1.71,0,-0.001017886905959101,-0.8099999999999999,0,-0.005370609991045549,-0.54,0,0.0,0.9099999999999999
2022-06-21,0,-0.0023922321021968306,-1.71,0,-0.000945449664615285,-0.8099999999999999,-1,-0.006981614795642211,-0.54,0,0.0002976673566489494,0.9099999999999999
2022-06-22,0,-0.0028817182901532436,-1.71,0,-0.0010199725731004736,-0.8099999999999999,-1,-0.006498591865202885,-0.54,0,0.0,0.9099999999999999
2022-06-23,0,-0.0026724512388084432,-1.71,0,-0.0017131846080225643,-0.8099999999999999,-1,-0.006556970591808228,-0.54,0,0.0005930945333637109,0.9099999999999999
2022-06-24,0,-0.012540514178903943,-1.71,0,-0.0018125184554634785,-0.8099999999999999,-1,-0.006720468209667045,-0.54,0,0.0011807037401816507,0.9099999999999999
2022-06-27,0,-0.011827927443904285,-1.71,0,-0.002110703289727819,-0.8099999999999999,-1,-0.007789330292864994,-0.54,0,0.0019643394238670693,0.9099999999999999
2022-06-28,0,-0.01238429334606923,-1.71,0,-0.002654628340686348,-0.8099999999999999,-1,-0.008409097373181643,-0.54,0,0.002854707375182523,0.9099999999999999
2022-06-29,-1,-0.017467299389338647,-1.71,0,-0.00557739750161276,-0.8099999999999999,-1,-0.00887350882675791,-0.54,0,0.0027731380380925045,0.9099999999999999
2022-06-30,-1,-0.017278164396333156,-1.71,0,-0.007641618003801972,-0.8099999999999999,-1,-0.01012515330194899,-0.54,0,0.00866213917440324,0.9099999999999999
2022-07-01,-1,-0.030524694191862423,-2.1799999999999997,0,-0.01506393739935812,-1.2799999999999998,-1,-0.03814118431224564,-1.82,0,0.010278477433952694,1.38
2022-07-04,-1,-0.029017922708960246,-2.1799999999999997,0,-0.015285398464670034,-1.2799999999999998,-1,-0.038114071197550364,-1.82,0,0.007548745321672633,1.38
2022-07-05,-1,-0.04153231300901925,-2.1799999999999997,0,-0.016418238793757572,-1.2799999999999998,-1,-0.0377535399079876,-1.82,0,0.006997551779988753,1.38
2022-07-06,-1,-0.020671226928832068,-2.1799999999999997,0,-0.01065698577725555,-1.2799999999999998,0,-0.016513892260518033,-1.82,0,0.010983485501570193,1.38
2022-07-07,0,-0.01854459988347738,-2.1799999999999997,0,-0.01154005934580603,-1.2799999999999998,0,-0.016482593123340952,-1.82,0,0.010701476227090511,1.38
2022-07-08,-1,-0.022025271574801192,-2.1799999999999997,0,-0.008913745575751836,-1.2799999999999998,0,-0.013987945206755352,-1.82,0,0.010808424270286623,1.38
2022-07-11,-1,-0.022862977192878626,-2.1799999999999997,0,-0.009562011266881129,-1.2799999999999998,0,-0.015399735758155583,-1.82,0,0.010798747106525217,1.38
2022-07-12,0,-0.01762287004685196,-2.1799999999999997,0,-0.007876755669478938,-1.2799999999999998,-1,-0.01854931751987841,-1.82,0,0.009843527895219958,1.38
2022-07-13,0,-0.017528852088071506,-2.1799999999999997,0,-0.008132904857988508,-1.2799999999999998,-1,-0.01865891389840558,-1.82,0,0.00850653171984195,1.38
2022-07-14,0,-0.01950311470116238,-2.1799999999999997,0,-0.00999982593111246,-1.2799999999999998,0,-0.017722228481258113,-1.82,0,0.011451119539894436,1.38
2022-07-15,-1,-0.029645500926504514,-2.1799999999999997,0,-0.012486148095584461,-1.2799999999999998,-1,-0.020779854583601095,-1.82,0,0.009875935197493104,1.38
2022-07-18,-1,-0.023111620130667594,-2.1799999999999997,0,-0.012714210381427865,-1.2799999999999998,0,-0.011498471791359387,-1.82,0,0.007907032817144003,1.38
2022-07-19,0,-0.01949447777244894,-2.1799999999999997,0,-0.011887638364900898,-1.2799999999999998,0,-0.010567140111645331,-1.82,0,0.0118134878285228,1.38
2022-07-20,0,-0.011595874562819906,-2.1799999999999997,0,-0.012225684347771966,-1.2799999999999998,0,-0.003094536322960387,-1.82,0,0.011995141778752562,1.38
2022-07-21,0,-0.011433009740000903,-2.1799999999999997,0,-0.012300971425716359,-1.2799999999999998,0,-0.003091755747201659,-1.82,0,0.0174941235339944,1.38
2022-07-22,0,-0.014439532622963446,-2.1799999999999997,0,-0.012120821076735093,-1.2799999999999998,0,-0.01642074326158762,-1.82,0,0.012636922304348824,1.38
2022-07-25,-1,-0.024710839584090066,-2.1799999999999997,0,-0.02182112558021126,-1.2799999999999998,-1,-0.021480867186560514,-1.82,0,0.010879327660164853,1.38
2022-07-26,-1,-0.027539727504517744,-2.1799999999999997,0,-0.024811339467676743,-1.2799999999999998,-1,-0.023123771006852048,-1.82,0,0.011854722573391084,1.38
2022-07-27,-1,-0.016732289559291045,-1.68,-1,-0.029966237249342043,-1.2799999999999998,-1,-0.02504656793504083,-1.82,0,0.013794929064206374,1.38
2022-07-28,0,-0.012616834123788806,-1.68,-1,-0.03462235938081663,-1.2799999999999998,-1,-0.025909994690830957,-1.82,0,0.015094056759252699,1.38
2022-07-29,-1,-0.018730304643294348,-1.68,-1,-0.045529731535534836,-1.2799999999999998,-1,-0.03089637345803398,-1.82,0,0.014832297777860146,1.38
2022-08-01,-1,-0.02756606725993127,-2.33,-1,-0.07765094094016764,-1.9300000000000002,-1,-0.021017855174465652,-1.17,1,0.04996024387501002,2.0300000000000002
2022-08-02,-1,-0.02567427150648983,-2.33,-1,-0.0749669069358467,-1.9300000000000002,-1,-0.020863496398070898,-1.17,1,0.03532516358486374,2.0300000000000002
2022-08-03,0,-0.018041132958996398,-2.33,-1,-0.06950160988206551,-1.9300000000000002,-1,-0.020164915551133426,-1.17,1,0.02902154067977105,2.0300000000000002
2022-08-04,0,-0.02002655927848341,-2.33,-1,-0.06992267248341218,-1.9300000000000002,-1,-0.02007646511857653,-1.17,1,0.027597336810424044,2.0300000000000002
2022-08-05,0,-0.011573761922650805,-2.33,-1,-0.06832730073246643,-1.9300000000000002,-1,-0.020624654654989322,-1.17,1,0.025335106486325174,2.0300000000000002
2022-08-08,0,-0.01014586914830631,-2.33,-1,-0.06272067110913015,-1.9300000000000002,-1,-0.022097030361899802,-1.17,0,0.00525484775051083,2.0300000000000002
2022-08-09,0,-0.009767683315142892,-2.33,-1,-0.06437505297190155,-1.9300000000000002,-1,-0.018226455568295958,-1.17,0,0.005413665661580346,2.0300000000000002
2022-08-10,0,-0.011269815476021119,-2.33,-1,-0.06732535124681294,-1.9300000000000002,-1,-0.017826088160117895,-1.17,0,0.0063797771610958065,2.0300000000000002
2022-08-11,0,-0.006112221928723187,-2.33,-1,-0.06081274172823003,-1.9300000000000002,-1,-0.012285604344551468,-1.17,0,0.0,2.0300000000000002
2022-08-12,0,-0.006952797344102981,-2.33,-1,-0.06110954347791506,-1.9300000000000002,-1,-0.011939442278163718,-1.17,0,0.0010397678876264771,2.0300000000000002
2022-08-15,0,-0.005224624244355864,-2.33,-1,-0.0589256529415457,-1.9300000000000002,-1,-0.012198512784436436,-1.17,0,0.0018802003262655613,2.0300000000000002
2022-08-16,0,-0.0,-2.33,-1,-0.05475420010536025,-1.9300000000000002,0,-0.006288945306781848,-1.17,0,0.003879903625050824,2.0300000000000002
2022-08-17,-1,-0.024896153499408474,-2.33,-1,-0.06805413281064435,-1.9300000000000002,-1,-0.01925939132213816,-1.17,0,0.00013786136206757007,2.0300000000000002
2022-08-18,-1,-0.030013646395328962,-2.33,-1,-0.0664371050486777,-1.9300000000000002,-1,-0.01671935697143927,-1.17,0,0.0,2.0300000000000002
2022-08-19,-1,-0.021539550051319335,-2.33,-1,-0.06334348637481624,-1.9300000000000002,-1,-0.01838259301539697,-1.17,0,0.0,2.0300000000000002
2022-08-22,-1,-0.01884214966760519,-2.33,-1,-0.05564071836246357,-1.9300000000000002,-1,-0.01730379448197464,-1.17,0,0.0,2.0300000000000002
2022-08-23,-1,-0.022183379959984227,-2.33,-1,-0.0586800753653995,-1.9300000000000002,-1,-0.01778549460137666,-1.17,0,0.0025407153479260363,2.0300000000000002
2022-08-24,-1,-0.02225717998346466,-2.33,-1,-0.05774340819279677,-1.9300000000000002,-1,-0.014311016551681556,-1.17,0,0.001866418271373243,2.0300000000000002
2022-08-25,-1,-0.021727257238175406,-2.33,-1,-0.05467271297103743,-1.9300000000000002,-1,-0.014822204400726999,-1.17,0,0.00386797797917418,2.0300000000000002
2022-08-26,-1,-0.021863301650550556,-2.33,-1,-0.05468971416288651,-1.9300000000000002,-1,-0.020006879481242412,-1.17,0,0.00882972120101946,2.0300000000000002
2022-08-29,-1,-0.025887250912058398,-2.33,-1,-0.04701441002638564,-1.9300000000000002,-1,-0.017280044602075693,-1.17,0,0.007154774212798742,2.0300000000000002
2022-08-30,-1,-0.022580683689316528,-2.33,-1,-0.047777483285024576,-1.9300000000000002,-1,-0.015631565824485143,-1.17,0,0.0038936505216882965,2.0300000000000002
2022-08-31,-1,-0.03127096236464679,-2.33,-1,-0.048814924302465694,-1.9300000000000002,-1,-0.018644267050682364,-1.17,0,0.003756409497721502,2.0300000000000002
2022-09-01,-1,-0.03603037348747029,-2.56,-1,-0.05281376960851695,-2.16,-1,-0.014531507806220513,-0.94,0,0.003344009506623264,2.2600000000000002
2022-09-02,-1,-0.029480499529167772,-2.56,-1,-0.05197464831657629,-2.16,-1,-0.014557311078646478,-0.94,0,0.008149684610949066,2.2600000000000002
2022-09-05,-1,-0.028679092877152913,-2.56,-1,-0.050487854381318996,-2.16,-1,-0.014854385436897877,-0.94,0,0.010471854637716573,2.2600000000000002
2022-09-06,-1,-0.02711065715293213,-2.56,-1,-0.048751603416763614,-2.16,-1,-0.017601340227185916,-0.94,0,0.010370047952938746,2.2600000000000002
2022-09-07,-1,-0.03190365036989066,-2.56,-1,-0.04750442894814603,-2.16,-1,-0.01756933833307427,-0.94,0,0.0,2.2600000000000002
2022-09-08,-1,-0.027940637349425108,-2.56,-1,-0.05551950716472691,-2.16,-1,-0.01928028648205176,-0.94,0,0.0023856979093176468,2.2600000000000002
2022-09-09,-1,-0.02752446193513311,-2.56,-1,-0.055963657362684854,-2.16,-1,-0.017903342657478914,-0.94,0,0.015279053378847387,2.2600000000000002
2022-09-12,-1,-0.024567700295766028,-2.56,-1,-0.0510459750256777,-2.16,-1,-0.01592887425832995,-0.94,0,0.013161648239902728,2.2600000000000002
2022-09-13,-1,-0.024973275381102847,-2.56,-1,-0.05410648552680029,-2.16,-1,-0.01463310094622752,-0.94,0,0.03035454909569886,2.2600000000000002
2022-09-14,0,-0.009443057135961785,-1.81,-1,-0.04192391082195022,-2.16,0,-0.004510254825167689,-0.94,0,0.031999675316955994,2.2600000000000002
2022-09-15,0,-0.009421012675738577,-1.81,-1,-0.041302586716097704,-2.16,0,-0.005072453153723546,-0.94,0,0.020672311346686397,2.2600000000000002
2022-09-16,-1,-0.01640916102175547,-1.81,-1,-0.039796693443707204,-2.16,0,-0.0032502097597660977,-0.94,0,0.030745860990169935,2.2600000000000002
2022-09-19,-1,-0.019245293988921764,-1.81,-1,-0.043304797702515864,-2.16,0,-0.002934140843221732,-0.94,1,0.0447747188392864,2.2600000000000002
2022-09-20,-1,-0.02051864872886403,-1.81,-1,-0.044522937968136764,-2.16,0,-0.006151005672607057,-0.94,1,0.04551304460701871,2.2600000000000002
2022-09-21,-1,-0.01807325838568705,-1.81,-1,-0.04229976992796386,-2.16,0,-0.0026108860272248155,-0.94,1,0.04636531887087618,2.2600000000000002
2022-09-22,0,-0.012710687512874881,-1.81,-1,-0.04897292943455775,-2.16,0,-0.005998517871305152,-0.94,1,0.07685315638648997,2.2600000000000002
2022-09-23,0,-0.012933363175032627,-1.81,-1,-0.048045770430434495,-2.16,0,-0.006124926635051743,-0.94,1,0.05369484484897302,2.2600000000000002
2022-09-26,0,-0.0007981864860867799,-1.81,0,-0.0,-2.16,0,-0.003680367296787736,-0.94,1,0.05100378753381129,2.2600000000000002
2022-09-27,0,-0.0026337560203500165,-1.81,0,-7.43664395021114e-05,-2.16,0,-0.003944842966761993,-0.94,1,0.05070621744647518,2.2600000000000002
2022-09-28,0,-0.0030043529679182625,-1.81,0,-0.0018883282618979886,-2.16,0,-0.0066482010344621,-0.94,1,0.05323984568822401,2.2600000000000002
2022-09-29,0,-0.0,-1.81,0,-0.0,-2.16,0,-0.0023413614505402194,-0.94,1,0.05155512289803126,2.2600000000000002
2022-09-30,0,-0.0,-1.81,0,-0.0,-2.16,0,-0.0022124874490125515,-0.94,1,0.05182494653491795,2.2600000000000002
2022-10-03,0,-0.0009266379567337294,-2.33,0,-0.0018976076348766002,-2.68,0,-7.373738678735754e-05,-1.42,1,0.06829525004789276,2.7800000000000002
2022-10-04,0,-0.005367576944948016,-2.33,0,-0.0,-2.68,0,-0.0,-1.42,1,0.0670375193753267,2.7800000000000002
2022-10-05,0,-0.0,-2.33,0,-0.0,-2.68,0,-0.0,-1.42,1,0.06367290179955053,2.7800000000000002
2022-10-06,0,-0.0,-2.33,0,-0.0,-2.68,0,-0.0,-1.42,1,0.06262521215182275,2.7800000000000002
2022-10-07,0,-0.0,-2.33,0,-0.0,-2.68,0,-0.0,-1.42,1,0.06606777384154666,2.7800000000000002
2022-10-10,0,-0.0,-2.33,0,-0.0012091603224193377,-2.68,0,-0.003763011620694867,-1.42,1,0.0704512397296177,2.7800000000000002
2022-10-11,0,-0.0036820971299371475,-2.33,0,-0.0015320068004589821,-2.68,0,-0.006699433940400454,-1.42,1,0.07397848875703071,2.7800000000000002
2022-10-12,0,-0.004093135803188259,-2.33,0,-0.0002004066831191097,-2.68,0,-0.008262395867660944,-1.42,1,0.07169381234942195,2.7800000000000002
2022-10-13,0,-0.004247893315367474,-2.33,0,-0.0,-2.68,0,-0.008659324384701194,-1.42,1,0.0738176336964791,2.7800000000000002
2022-10-14,0,-0.006162451013622379,-2.33,0,-0.0,-2.68,0,-0.006318407191261627,-1.42,1,0.07496372068250746,2.7800000000000002
2022-10-17,0,-0.006850926150131337,-2.33,0,-0.00031655171335185755,-2.68,0,-0.004692087270137401,-1.42,1,0.07254029518888466,2.7800000000000002
2022-10-18,0,-0.0007078267772350749,-2.33,0,-0.0,-2.68,0,-0.0,-1.42,1,0.0728899261388788,2.7800000000000002
2022-10-19,0,-0.0021350317061566305,-2.33,0,-0.0004864105638072842,-2.68,0,-0.0,-1.42,1,0.10380575719640497,2.7800000000000002
2022-10-20,0,-0.003155471590505504,-2.33,0,-0.0,-2.68,0,-0.00047521216903790523,-1.42,1,0.10599881720155853,2.7800000000000002
2022-10-21,0,-0.0032537734014687777,-2.33,0,-0.0,-2.68,0,-0.0021927671813598355,-1.42,1,0.11093762672590457,2.7800000000000002
2022-10-24,0,-0.00107441598017392,-2.33,0,-0.0,-2.68,0,-0.0,-1.42,1,0.08589166031151237,2.7800000000000002
2022-10-25,0,-0.0031440247171403255,-2.33,0,-0.001269523159107738,-2.68,0,-0.0011922143920953263,-1.42,1,0.08287492786580936,2.7800000000000002
2022-10-26,0,-0.01252539037766701,-2.33,0,-0.00220783733665632,-2.68,0,-0.007127593043361952,-1.42,1,0.08912372288010978,2.7800000000000002
2022-10-27,0,-0.0013125307518984542,-2.33,0,-0.0,-2.68,0,-0.005322383023151532,-1.42,1,0.08153447222581849,2.7800000000000002
2022-10-28,0,-0.0,-2.33,0,-0.000759946019038062,-2.68,0,-0.007104360072084322,-1.42,1,0.08221927313602344,2.7800000000000002
2022-10-31,0,-0.0006612958116998574,-2.33,0,-0.0007804754903614709,-2.68,0,-0.006681433309042906,-1.42,1,0.07789041352303451,2.7800000000000002
2022-11-01,0,-0.0,-3.03,0,-0.0,-3.38,0,-0.003616877703895825,-0.7200000000000002,1,0.09714173534627552,3.48
2022-11-02,0,-0.001606277142673543,-2.28,0,-0.0009855598328824215,-3.38,0,-0.005811517780464968,-0.7200000000000002,1,0.09213507428807195,3.48
2022-11-03,0,-0.010048868495244062,-2.28,0,-0.0021972333058364484,-3.38,0,-0.0065129783525958935,-0.7200000000000002,1,0.0927361313418361,3.48
2022-11-04,0,-0.007957951031069667,-2.28,0,-0.0,-3.38,0,-0.006339791732167392,-0.7200000000000002,1,0.11975211436671988,3.48
2022-11-07,0,-0.003667305382613897,-2.28,0,-0.055625888850897885,-3.38,0,-0.0,-0.7200000000000002,1,0.10619555595381323,3.48
2022-11-08,0,-0.0037861953228477824,-2.28,0,-0.05041883564057585,-3.38,0,-0.0025784310651838335,-0.7200000000000002,1,0.10896080210739925,3.48
2022-11-09,0,-0.00368491073189744,-2.28,0,-0.05356407366649149,-3.38,0,-0.0018756338621608113,-0.7200000000000002,1,0.09591531171952564,3.48
2022-11-10,0,-0.006702814639005199,-2.28,0,-0.04044174598734232,-3.38,0,-0.0009607081869444648,-0.7200000000000002,1,0.09268037486591629,3.48
2022-11-11,0,-0.0,-2.28,0,-0.04572741863930023,-3.38,0,-0.0,-0.7200000000000002,0,0.005728583623560426,3.48
2022-11-14,0,-0.0,-2.28,0,-0.04601288448626698,-3.38,0,-0.001424260695679029,-0.7200000000000002,0,0.0,3.48
2022-11-15,0,-0.0,-2.28,0,-0.05288778793011554,-3.38,0,-0.003182097162568929,-0.7200000000000002,0,0.0,3.48
2022-11-16,0,-0.01151874220461259,-2.28,0,-0.05390675100437452,-3.38,0,-0.0045770773570543944,-0.7200000000000002,0,0.0,3.48
2022-11-17,0,-0.016442340389766334,-2.28,0,-0.05938289713977772,-3.38,0,-0.0052743589945191665,-0.7200000000000002,0,0.001161265461785663,3.48
2022-11-18,0,-0.027627320589812033,-2.28,0,-0.07190391066731781,-3.38,0,-0.00852444612712303,-0.7200000000000002,0,0.0,3.48
2022-11-21,0,-0.02908643124702048,-2.28,0,-0.07507707412762388,-3.38,0,-0.008183106760970093,-0.7200000000000002,0,0.0010869983748237637,3.48
2022-11-22,0,-0.0230871764333651,-2.28,0,-0.07274328370528266,-3.38,0,-0.007670255221804872,-0.7200000000000002,0,0.0,3.48
2022-11-23,0,-0.022326219120610946,-2.28,0,-0.07734214361523298,-3.38,0,-0.0070225974328339685,-0.7200000000000002,0,0.0,3.48
2022-11-24,0,-0.018396052832028522,-2.28,0,-0.07500206252993587,-3.38,0,-0.007308333169244273,-0.7200000000000002,0,0.0,3.48
2022-11-25,0,-0.018603344323620784,-2.28,0,-0.08666549128596523,-3.38,0,-0.007499665943183681,-0.7200000000000002,0,0.0012569354398461628,3.48
2022-11-28,0,-0.016929209301178683,-2.28,0,-0.08553296328936395,-3.38,0,-0.00811037341466816,-0.7200000000000002,0,0.00635040756150844,3.48
2022-11-29,0,-0.021297906392989636,-2.28,0,-0.08443624617864834,-3.38,0,-0.009471073346242743,-0.7200000000000002,0,0.007318815524319432,3.48
2022-11-30,0,-0.02040090700038112,-2.28,0,-0.08380305123576204,-3.38,0,-0.008162183752400803,-0.7200000000000002,0,0.00792950519499366,3.48
2022-12-01,0,-0.029743605033314746,-2.5999999999999996,0,-0.10139820573994296,-3.6999999999999997,0,-0.0024197673607309024,-0.40000000000000036,0,0.007906211454772999,3.8
2022-12-02,0,-0.026246300164315926,-2.5999999999999996,0,-0.09887190619966431,-3.6999999999999997,0,-0.002343410465819393,-0.40000000000000036,0,0.0,3.8
2022-12-05,0,-0.028107189554098837,-2.5999999999999996,0,-0.10085643004055317,-3.6999999999999997,0,-0.0036197920000358083,-0.40000000000000036,0,0.008583695633209156,3.8
2022-12-06,0,-0.024171977374856178,-2.5999999999999996,0,-0.0924926740194944,-3.6999999999999997,0,-0.0021095284390866623,-0.40000000000000036,0,0.0,3.8
2022-12-07,0,-0.024772900333487065,-2.5999999999999996,0,-0.09486058068906723,-3.6999999999999997,0,-0.0023432076518364402,-0.40000000000000036,0,0.0,3.8
2022-12-08,0,-0.03435873144827302,-2.5999999999999996,0,-0.10701452171255676,-3.6999999999999997,0,-0.0026593828943510716,-0.40000000000000036,0,0.005618611173531684,3.8
2022-12-09,0,-0.04757546482631756,-2.5999999999999996,0,-0.10495120128304603,-3.6999999999999997,0,-0.0025043430435912994,-0.40000000000000036,0,0.005795503937450427,3.8
2022-12-12,0,-0.04409050647965256,-2.5999999999999996,0,-0.1028163452394555,-3.6999999999999997,0,-0.0024525698770520134,-0.40000000000000036,0,0.016432029824687618,3.8
2022-12-13,-1,-0.050437697744207394,-2.5999999999999996,-1,-0.1129492076149877,-3.6999999999999997,0,-0.0023484874412973383,-0.40000000000000036,0,0.017059128316605093,3.8
2022-12-14,-1,-0.04924728811444223,-2.5999999999999996,-1,-0.11090884968349503,-3.6999999999999997,0,-0.0018771479827337377,-0.40000000000000036,0,0.008991187756428407,3.8
2022-12-15,-1,-0.05550531006943699,-2.5999999999999996,-1,-0.11834892907483759,-3.6999999999999997,0,-0.002696939155292359,-0.40000000000000036,0,0.009265697452704339,3.8
2022-12-16,-1,-0.05956693447153744,-2.5999999999999996,-1,-0.11483134539393121,-3.6999999999999997,0,-0.00176692801897104,-0.40000000000000036,0,0.0,3.8
2022-12-19,-1,-0.07504517716045417,-2.5999999999999996,-1,-0.11898721639366672,-3.6999999999999997,-1,-0.006372500314072395,-0.40000000000000036,0,0.0021511883929703573,3.8
2022-12-20,-1,-0.08150769813357807,-2.5999999999999996,-1,-0.13062744445284052,-3.6999999999999997,-1,-0.006042419711871022,-0.40000000000000036,0,0.0009722892533880455,3.8
2022-12-21,-1,-0.06633234174464116,-2.0999999999999996,-1,-0.1297182033318294,-3.6999999999999997,-1,-0.006534694357364104,-0.40000000000000036,0,0.0,3.8
2022-12-22,-1,-0.06796028146403357,-2.0999999999999996,-1,-0.13099853335941866,-3.6999999999999997,-1,-0.007689591874611475,-0.40000000000000036,0,0.0017132782292475718,3.8
2022-12-23,-1,-0.08634815329301213,-2.0999999999999996,-1,-0.167956633888863,-3.6999999999999997,-1,-0.012013654724092236,-0.40000000000000036,0,0.03416006515348172,3.8
2022-12-26,-1,-0.09958571956447337,-2.0999999999999996,-1,-0.17518880689549893,-3.6999999999999997,-1,-0.012245351237475199,-0.40000000000000036,0,0.041074292675048175,3.8
2022-12-27,-1,-0.09860416221530778,-2.0999999999999996,-1,-0.1817282745001019,-3.6999999999999997,-1,-0.012184979438607923,-0.40000000000000036,0,0.042761256049676545,3.8
2022-12-28,-1,-0.0996030886477458,-2.0999999999999996,-1,-0.18470738862177027,-3.6999999999999997,-1,-0.012067919629175512,-0.40000000000000036,0,0.04325241119723666,3.8
2022-12-29,-1,-0.09734764051714027,-2.0999999999999996,-1,-0.17924372369424516,-3.6999999999999997,-1,-0.012575409981161325,-0.40000000000000036,0,0.044435136284270906,3.8
2022-12-30,-1,-0.09654836475923126,-2.0999999999999996,-1,-0.17377561288851848,-3.6999999999999997,-1,-0.01210119397876889,-0.40000000000000036,0,0.04751075744360839,3.8
2023-01-02,-1,-0.10847910020223812,-2.33,-1,-0.18455367474505605,-3.93,-1,-0.012798151240259632,-0.41999999999999993,0,0.03949995238764404,4.03
2023-01-03,-1,-0.1164059100232809,-2.33,-1,-0.18685608019149674,-3.93,-1,-0.01289399789553774,-0.41999999999999993,0,0.049236903090142094,4.03
2023-01-04,-1,-0.09872356803359619,-2.33,-1,-0.1826262507757615,-3.93,-1,-0.012678329249193508,-0.41999999999999993,0,0.048529022499026575,4.03
2023-01-05,-1,-0.10536386272715177,-2.33,-1,-0.19456474080039032,-3.93,-1,-0.008314049087264451,-0.41999999999999993,0,0.0519430198719407,4.03
2023-01-06,-1,-0.09524549646806163,-2.33,-1,-0.17834322972262096,-3.93,-1,-0.008102352524521118,-0.41999999999999993,0,0.048863139908081554,4.03
2023-01-09,-1,-0.08865642287838633,-2.33,-1,-0.1700713560741182,-3.93,-1,-0.0066839495546007635,-0.41999999999999993,0,0.044117252774750836,4.03
2023-01-10,-1,-0.08762063957222414,-2.33,-1,-0.17420945420871256,-3.93,-1,-0.007122289977697424,-0.41999999999999993,0,0.04327940308936149,4.03
2023-01-11,-1,-0.08667441328077456,-2.33,-1,-0.16881653623620563,-3.93,-1,-0.008046555976448148,-0.41999999999999993,0,0.04465291589334132,4.03
2023-01-12,-1,-0.0923199804734066,-2.33,-1,-0.17312863017251723,-3.93,-1,-0.010947895060154944,-0.41999999999999993,0,0.0484288693972157,4.03
2023-01-13,-1,-0.09723069305673646,-2.33,-1,-0.19973050062073874,-3.93,-1,-0.010315887846191732,-0.41999999999999993,0,0.036288378341472555,4.03
2023-01-16,-1,-0.09609888212654119,-2.33,-1,-0.20226736362412673,-3.93,-1,-0.010254453286317229,-0.41999999999999993,0,0.03429999066452592,4.03
2023-01-17,-1,-0.098229154583153,-2.33,-1,-0.20673705174859164,-3.93,-1,-0.012723015704698372,-0.41999999999999993,0,0.04836335490364115,4.03
2023-01-18,-1,-0.09644807280110215,-2.33,-1,-0.2080080781363849,-3.93,-1,-0.013357779916612777,-0.41999999999999993,0,0.054197969883006694,4.03
2023-01-19,-1,-0.09794044351958515,-2.33,-1,-0.21768800280925127,-3.93,-1,-0.012177248037153775,-0.41999999999999993,0,0.05323972104699173,4.03
